ihale_id,ihale_no,ihale_tipi,oim,obm,cografi_bolge,teminat_orani,parti_no,urun_adi,urun_turu,agac_turu,sinif,boy_kodu,cap_kodu,katilimci_sayisi,parti_durum,boy,adet,miktar_birim,miktar_m3_hesap,muhammen_birim_fiyat,teminat_tutari,toplam_muhammen_hesap,detay_durum,kaynak_link,ust_bilgi_durumu,kayit_tarihi,guncelleme_id
204274,3962,Açık Artırmalı Satış,NİĞDE OİM,,,%3.00,64,İbreli Dikili Ağaç,Dikili Ağaç,İbreli,,,,0,Açık Artırmada Satılmayı Bekliyor,-,2772,m³ 254.403,254.404,965.0,7365.0,245500.0,,https://esatis.ogm.gov.tr/ihaleler/204274/partiler/64/istifler,Kısmi - OBM kaynakta yok,2026-06-14 11:37:52,20260614_112731
204274,3962,Açık Artırmalı Satış,NİĞDE OİM,,,%3.00,65,İbreli Dikili Ağaç,Dikili Ağaç,İbreli,,,,0,Açık Artırmada Satılmayı Bekliyor,-,2448,m³ 160.229,160.245,815.0,3918.0,130600.0,,https://esatis.ogm.gov.tr/ihaleler/204274/partiler/65/istifler,Kısmi - OBM kaynakta yok,2026-06-14 11:37:54,20260614_112731
204274,3962,Açık Artırmalı Satış,NİĞDE OİM,,,%3.00,68,İbreli Dikili Ağaç,Dikili Ağaç,İbreli,,,,0,Açık Artırmada Satılmayı Bekliyor,-,3567,m³ 301.283,301.277,705.0,6372.0,212400.0,,https://esatis.ogm.gov.tr/ihaleler/204274/partiler/68/istifler,Kısmi - OBM kaynakta yok,2026-06-14 11:37:57,20260614_112731
204274,3962,Açık Artırmalı Satış,NİĞDE OİM,,,%3.00,69,İbreli Dikili Ağaç,Dikili Ağaç,İbreli,,,,0,Açık Artırmada Satılmayı Bekliyor,-,2078,m³ 170.982,171.002,715.0,3668.0,122266.67,,https://esatis.ogm.gov.tr/ihaleler/204274/partiler/69/istifler,Kısmi - OBM kaynakta yok,2026-06-14 11:38:00,20260614_112731
204274,3962,Açık Artırmalı Satış,NİĞDE OİM,,,%3.00,70,İbreli Dikili Ağaç,Dikili Ağaç,İbreli,,,,0,Açık Artırmada Satılmayı Bekliyor,-,8169,m³ 639.160,639.172,765.0,14669.0,488966.67,,https://esatis.ogm.gov.tr/ihaleler/204274/partiler/70/istifler,Kısmi - OBM kaynakta yok,2026-06-14 11:38:02,20260614_112731
204274,3962,Açık Artırmalı Satış,NİĞDE OİM,,,%3.00,71,İbreli Dikili Ağaç,Dikili Ağaç,İbreli,,,,0,Açık Artırmada Satılmayı Bekliyor,-,7289,m³ 550.790,550.79,865.0,14293.0,476433.33,,https://esatis.ogm.gov.tr/ihaleler/204274/partiler/71/istifler,Kısmi - OBM kaynakta yok,2026-06-14 11:38:05,20260614_112731
204274,3962,Açık Artırmalı Satış,NİĞDE OİM,,,%3.00,72,İbreli Dikili Ağaç,Dikili Ağaç,İbreli,,,,0,Açık Artırmada Satılmayı Bekliyor,-,2707,m³ 1804.425,1804.436,1300.0,70373.0,2345766.67,,https://esatis.ogm.gov.tr/ihaleler/204274/partiler/72/istifler,Kısmi - OBM kaynakta yok,2026-06-14 11:38:07,20260614_112731
204274,3962,Açık Artırmalı Satış,NİĞDE OİM,,,%3.00,73,İbreli Dikili Ağaç,Dikili Ağaç,İbreli,,,,0,Açık Artırmada Satılmayı Bekliyor,-,2719,m³ 1784.444,1784.444,1320.0,70664.0,2355466.67,,https://esatis.ogm.gov.tr/ihaleler/204274/partiler/73/istifler,Kısmi - OBM kaynakta yok,2026-06-14 11:38:10,20260614_112731
204274,3962,Açık Artırmalı Satış,NİĞDE OİM,,,%3.00,74,İbreli Dikili Ağaç,Dikili Ağaç,İbreli,,,,0,Açık Artırmada Satılmayı Bekliyor,-,2761,m³ 1939.420,1939.432,1350.0,78547.0,2618233.33,,https://esatis.ogm.gov.tr/ihaleler/204274/partiler/74/istifler,Kısmi - OBM kaynakta yok,2026-06-14 11:38:13,20260614_112731
204273,3961,Açık Artırmalı Satış,BOZÜYÜK OİM,,,%3.00,196,3.Sn.Nb.İn. Karaçam Tomruk,Tomruk,Karaçam,3. Sınıf,Normal Boy,İnce,0,Açık Artırmada Satılmayı Bekliyor,5,181,m³ 49.382,49.383,4000.0,5926.0,197533.33,,https://esatis.ogm.gov.tr/ihaleler/204273/partiler/196/istifler,Kısmi - OBM kaynakta yok,2026-06-14 11:38:21,20260614_112731
204273,3961,Açık Artırmalı Satış,BOZÜYÜK OİM,,,%3.00,208,3.Sn.Nb.İn. Karaçam Tomruk,Tomruk,Karaçam,3. Sınıf,Normal Boy,İnce,0,Açık Artırmada Satılmayı Bekliyor,2.5-3,386,m³ 50.580,50.583,4000.0,6070.0,202333.33,,https://esatis.ogm.gov.tr/ihaleler/204273/partiler/208/istifler,Kısmi - OBM kaynakta yok,2026-06-14 11:38:23,20260614_112731
204273,3961,Açık Artırmalı Satış,BOZÜYÜK OİM,,,%3.00,350,Karaçam Kağıtlık Odun (M3),Kağıtlık Odun,Karaçam,,,,0,Açık Artırmada Satılmayı Bekliyor,2-2.5-3,52,m³ 4.901,4.897,2900.0,426.0,14200.0,,https://esatis.ogm.gov.tr/ihaleler/204273/partiler/350/istifler,Kısmi - OBM kaynakta yok,2026-06-14 11:38:26,20260614_112731
204273,3961,Açık Artırmalı Satış,BOZÜYÜK OİM,,,%3.00,598,3.Sn.Nb.Paç. Göknar Tomruk,Tomruk,Göknar,3. Sınıf,Normal Boy,,0,Açık Artırmada Satılmayı Bekliyor,4,33,m³ 9.685,9.684,3800.0,1104.0,36800.0,,https://esatis.ogm.gov.tr/ihaleler/204273/partiler/598/istifler,Kısmi - OBM kaynakta yok,2026-06-14 11:38:28,20260614_112731
204273,3961,Açık Artırmalı Satış,BOZÜYÜK OİM,,,%3.00,599,3.Sn.Nb.İn. Göknar Tomruk,Tomruk,Göknar,3. Sınıf,Normal Boy,İnce,0,Açık Artırmada Satılmayı Bekliyor,4,118,m³ 20.535,20.538,3900.0,2403.0,80100.0,,https://esatis.ogm.gov.tr/ihaleler/204273/partiler/599/istifler,Kısmi - OBM kaynakta yok,2026-06-14 11:38:31,20260614_112731
204273,3961,Açık Artırmalı Satış,BOZÜYÜK OİM,,,%3.00,600,3.Sn.Nb.Kl. Göknar Tomruk,Tomruk,Göknar,3. Sınıf,Normal Boy,Kalın,0,Açık Artırmada Satılmayı Bekliyor,3,21,m³ 7.182,7.182,4400.0,948.0,31600.0,,https://esatis.ogm.gov.tr/ihaleler/204273/partiler/600/istifler,Kısmi - OBM kaynakta yok,2026-06-14 11:38:34,20260614_112731
204273,3961,Açık Artırmalı Satış,BOZÜYÜK OİM,,,%3.00,601,3.Sn.Nb.Kl. Göknar Tomruk,Tomruk,Göknar,3. Sınıf,Normal Boy,Kalın,0,Açık Artırmada Satılmayı Bekliyor,5,108,m³ 55.575,55.576,4400.0,7336.0,244533.33,,https://esatis.ogm.gov.tr/ihaleler/204273/partiler/601/istifler,Kısmi - OBM kaynakta yok,2026-06-14 11:38:36,20260614_112731
204273,3961,Açık Artırmalı Satış,BOZÜYÜK OİM,,,%3.00,602,2.Sn.Nb.İn. Göknar Tomruk,Tomruk,Göknar,2. Sınıf,Normal Boy,İnce,0,Açık Artırmada Satılmayı Bekliyor,5,76,m³ 20.339,20.341,4600.0,2807.0,93566.67,,https://esatis.ogm.gov.tr/ihaleler/204273/partiler/602/istifler,Kısmi - OBM kaynakta yok,2026-06-14 11:38:39,20260614_112731
204273,3961,Açık Artırmalı Satış,BOZÜYÜK OİM,,,%3.00,603,2.Sn.Nb.Kl. Göknar Tomruk,Tomruk,Göknar,2. Sınıf,Normal Boy,Kalın,0,Açık Artırmada Satılmayı Bekliyor,5,99,m³ 51.113,51.115,5200.0,7974.0,265800.0,,https://esatis.ogm.gov.tr/ihaleler/204273/partiler/603/istifler,Kısmi - OBM kaynakta yok,2026-06-14 11:38:42,20260614_112731
204273,3961,Açık Artırmalı Satış,BOZÜYÜK OİM,,,%3.00,604,Karaçam Kağıtlık Odun (M3),Kağıtlık Odun,Karaçam,,,,0,Açık Artırmada Satılmayı Bekliyor,1.5-2-2.5-3,17,m³ 1.427,1.425,2900.0,124.0,4133.33,,https://esatis.ogm.gov.tr/ihaleler/204273/partiler/604/istifler,Kısmi - OBM kaynakta yok,2026-06-14 11:38:44,20260614_112731
204273,3961,Açık Artırmalı Satış,BOZÜYÜK OİM,,,%3.00,605,Karaçam Kağıtlık Odun (M3),Kağıtlık Odun,Karaçam,,,,0,Açık Artırmada Satılmayı Bekliyor,1-1.5-2-2.5,157,m³ 18.091,18.092,2900.0,1574.0,52466.67,,https://esatis.ogm.gov.tr/ihaleler/204273/partiler/605/istifler,Kısmi - OBM kaynakta yok,2026-06-14 11:38:47,20260614_112731
204273,3961,Açık Artırmalı Satış,BOZÜYÜK OİM,,,%3.00,606,Karaçam Kağıtlık Odun (M3),Kağıtlık Odun,Karaçam,,,,0,Açık Artırmada Satılmayı Bekliyor,1.5-2-2.5,54,m³ 4.660,4.655,2900.0,405.0,13500.0,,https://esatis.ogm.gov.tr/ihaleler/204273/partiler/606/istifler,Kısmi - OBM kaynakta yok,2026-06-14 11:38:49,20260614_112731
204273,3961,Açık Artırmalı Satış,BOZÜYÜK OİM,,,%3.00,607,Karaçam Kağıtlık Odun (M3),Kağıtlık Odun,Karaçam,,,,0,Açık Artırmada Satılmayı Bekliyor,2.5-3,130,m³ 15.972,15.977,2900.0,1390.0,46333.33,,https://esatis.ogm.gov.tr/ihaleler/204273/partiler/607/istifler,Kısmi - OBM kaynakta yok,2026-06-14 11:38:52,20260614_112731
204273,3961,Açık Artırmalı Satış,BOZÜYÜK OİM,,,%3.00,608,Karaçam Kağıtlık Odun (M3),Kağıtlık Odun,Karaçam,,,,0,Açık Artırmada Satılmayı Bekliyor,3.5-4,58,m³ 9.221,9.218,2900.0,802.0,26733.33,,https://esatis.ogm.gov.tr/ihaleler/204273/partiler/608/istifler,Kısmi - OBM kaynakta yok,2026-06-14 11:38:55,20260614_112731
204273,3961,Açık Artırmalı Satış,BOZÜYÜK OİM,,,%3.00,609,Karaçam Kağıtlık Odun (M3),Kağıtlık Odun,Karaçam,,,,0,Açık Artırmada Satılmayı Bekliyor,2-2.5-3,35,m³ 5.542,5.54,2900.0,482.0,16066.67,,https://esatis.ogm.gov.tr/ihaleler/204273/partiler/609/istifler,Kısmi - OBM kaynakta yok,2026-06-14 11:38:57,20260614_112731
204273,3961,Açık Artırmalı Satış,BOZÜYÜK OİM,,,%3.00,610,Karaçam Kağıtlık Odun (M3),Kağıtlık Odun,Karaçam,,,,0,Açık Artırmada Satılmayı Bekliyor,1.5-2-2.5,78,m³ 9.832,9.828,2900.0,855.0,28500.0,,https://esatis.ogm.gov.tr/ihaleler/204273/partiler/610/istifler,Kısmi - OBM kaynakta yok,2026-06-14 11:39:00,20260614_112731
204273,3961,Açık Artırmalı Satış,BOZÜYÜK OİM,,,%3.00,611,Karaçam Kağıtlık Odun (M3),Kağıtlık Odun,Karaçam,,,,0,Açık Artırmada Satılmayı Bekliyor,2-2.5-3-4,22,m³ 2.397,2.402,2900.0,209.0,6966.67,,https://esatis.ogm.gov.tr/ihaleler/204273/partiler/611/istifler,Kısmi - OBM kaynakta yok,2026-06-14 11:39:03,20260614_112731
204273,3961,Açık Artırmalı Satış,BOZÜYÜK OİM,,,%3.00,612,3.Sn.Nb.İn. Karaçam Tomruk,Tomruk,Karaçam,3. Sınıf,Normal Boy,İnce,0,Açık Artırmada Satılmayı Bekliyor,3.5-4,79,m³ 14.949,14.95,4000.0,1794.0,59800.0,,https://esatis.ogm.gov.tr/ihaleler/204273/partiler/612/istifler,Kısmi - OBM kaynakta yok,2026-06-14 11:39:05,20260614_112731
204273,3961,Açık Artırmalı Satış,BOZÜYÜK OİM,,,%3.00,613,3.Sn.Nb.İn. Karaçam Tomruk,Tomruk,Karaçam,3. Sınıf,Normal Boy,İnce,0,Açık Artırmada Satılmayı Bekliyor,3,90,m³ 13.619,13.617,4000.0,1634.0,54466.67,,https://esatis.ogm.gov.tr/ihaleler/204273/partiler/613/istifler,Kısmi - OBM kaynakta yok,2026-06-14 11:39:08,20260614_112731
204273,3961,Açık Artırmalı Satış,BOZÜYÜK OİM,,,%3.00,614,3.Sn.Nb.İn. Karaçam Tomruk,Tomruk,Karaçam,3. Sınıf,Normal Boy,İnce,0,Açık Artırmada Satılmayı Bekliyor,5,35,m³ 9.104,9.1,4000.0,1092.0,36400.0,,https://esatis.ogm.gov.tr/ihaleler/204273/partiler/614/istifler,Kısmi - OBM kaynakta yok,2026-06-14 11:39:11,20260614_112731
204273,3961,Açık Artırmalı Satış,BOZÜYÜK OİM,,,%3.00,615,3.Sn.Nb.İn. Karaçam Tomruk,Tomruk,Karaçam,3. Sınıf,Normal Boy,İnce,0,Açık Artırmada Satılmayı Bekliyor,3-4-5,80,m³ 13.682,13.683,4000.0,1642.0,54733.33,,https://esatis.ogm.gov.tr/ihaleler/204273/partiler/615/istifler,Kısmi - OBM kaynakta yok,2026-06-14 11:39:13,20260614_112731
204273,3961,Açık Artırmalı Satış,BOZÜYÜK OİM,,,%3.00,616,3.Sn.Nb.İn. Karaçam Tomruk,Tomruk,Karaçam,3. Sınıf,Normal Boy,İnce,0,Açık Artırmada Satılmayı Bekliyor,3-4,42,m³ 5.900,5.9,4000.0,708.0,23600.0,,https://esatis.ogm.gov.tr/ihaleler/204273/partiler/616/istifler,Kısmi - OBM kaynakta yok,2026-06-14 11:39:16,20260614_112731
204273,3961,Açık Artırmalı Satış,BOZÜYÜK OİM,,,%3.00,617,3.Sn.Nb.İn. Karaçam Tomruk,Tomruk,Karaçam,3. Sınıf,Normal Boy,İnce,0,Açık Artırmada Satılmayı Bekliyor,3-5,101,m³ 26.822,26.825,4000.0,3219.0,107300.0,,https://esatis.ogm.gov.tr/ihaleler/204273/partiler/617/istifler,Kısmi - OBM kaynakta yok,2026-06-14 11:39:19,20260614_112731
204273,3961,Açık Artırmalı Satış,BOZÜYÜK OİM,,,%3.00,618,3.Sn.Nb.İn. Karaçam Tomruk,Tomruk,Karaçam,3. Sınıf,Normal Boy,İnce,0,Açık Artırmada Satılmayı Bekliyor,3.5-4-5,51,m³ 9.132,9.133,4000.0,1096.0,36533.33,,https://esatis.ogm.gov.tr/ihaleler/204273/partiler/618/istifler,Kısmi - OBM kaynakta yok,2026-06-14 11:39:21,20260614_112731
204273,3961,Açık Artırmalı Satış,BOZÜYÜK OİM,,,%3.00,619,3.Sn.Nb.İn. Karaçam Tomruk,Tomruk,Karaçam,3. Sınıf,Normal Boy,İnce,0,Açık Artırmada Satılmayı Bekliyor,3,86,m³ 12.477,12.475,4000.0,1497.0,49900.0,,https://esatis.ogm.gov.tr/ihaleler/204273/partiler/619/istifler,Kısmi - OBM kaynakta yok,2026-06-14 11:39:24,20260614_112731
204273,3961,Açık Artırmalı Satış,BOZÜYÜK OİM,,,%3.00,620,3.Sn.Nb.Kl. Karaçam Tomruk,Tomruk,Karaçam,3. Sınıf,Normal Boy,Kalın,0,Açık Artırmada Satılmayı Bekliyor,3.5-4,97,m³ 40.452,40.455,4400.0,5340.0,178000.0,,https://esatis.ogm.gov.tr/ihaleler/204273/partiler/620/istifler,Kısmi - OBM kaynakta yok,2026-06-14 11:39:27,20260614_112731
204273,3961,Açık Artırmalı Satış,BOZÜYÜK OİM,,,%3.00,621,3.Sn.Nb.Kl. Karaçam Tomruk,Tomruk,Karaçam,3. Sınıf,Normal Boy,Kalın,0,Açık Artırmada Satılmayı Bekliyor,5,20,m³ 9.097,9.098,4400.0,1201.0,40033.33,,https://esatis.ogm.gov.tr/ihaleler/204273/partiler/621/istifler,Kısmi - OBM kaynakta yok,2026-06-14 11:39:29,20260614_112731
204273,3961,Açık Artırmalı Satış,BOZÜYÜK OİM,,,%3.00,622,3.Sn.Nb.Kl. Karaçam Tomruk,Tomruk,Karaçam,3. Sınıf,Normal Boy,Kalın,0,Açık Artırmada Satılmayı Bekliyor,3,86,m³ 24.517,24.515,4400.0,3236.0,107866.67,,https://esatis.ogm.gov.tr/ihaleler/204273/partiler/622/istifler,Kısmi - OBM kaynakta yok,2026-06-14 11:39:32,20260614_112731
204273,3961,Açık Artırmalı Satış,BOZÜYÜK OİM,,,%3.00,623,3.Sn.Nb.Kl. Karaçam Tomruk,Tomruk,Karaçam,3. Sınıf,Normal Boy,Kalın,0,Açık Artırmada Satılmayı Bekliyor,5,116,m³ 58.092,58.091,4400.0,7668.0,255600.0,,https://esatis.ogm.gov.tr/ihaleler/204273/partiler/623/istifler,Kısmi - OBM kaynakta yok,2026-06-14 11:39:34,20260614_112731
204273,3961,Açık Artırmalı Satış,BOZÜYÜK OİM,,,%3.00,624,3.Sn.Nb.Kl. Karaçam Tomruk,Tomruk,Karaçam,3. Sınıf,Normal Boy,Kalın,0,Açık Artırmada Satılmayı Bekliyor,4,38,m³ 21.827,21.826,4400.0,2881.0,96033.33,,https://esatis.ogm.gov.tr/ihaleler/204273/partiler/624/istifler,Kısmi - OBM kaynakta yok,2026-06-14 11:39:37,20260614_112731
204273,3961,Açık Artırmalı Satış,BOZÜYÜK OİM,,,%3.00,625,3.Sn.Nb.Kl. Karaçam Tomruk,Tomruk,Karaçam,3. Sınıf,Normal Boy,Kalın,0,Açık Artırmada Satılmayı Bekliyor,3-4,28,m³ 10.039,10.038,4400.0,1325.0,44166.67,,https://esatis.ogm.gov.tr/ihaleler/204273/partiler/625/istifler,Kısmi - OBM kaynakta yok,2026-06-14 11:39:40,20260614_112731
204273,3961,Açık Artırmalı Satış,BOZÜYÜK OİM,,,%3.00,626,3.Sn.Nb.Kl. Karaçam Tomruk,Tomruk,Karaçam,3. Sınıf,Normal Boy,Kalın,0,Açık Artırmada Satılmayı Bekliyor,2.5-3,46,m³ 17.617,17.614,4400.0,2325.0,77500.0,,https://esatis.ogm.gov.tr/ihaleler/204273/partiler/626/istifler,Kısmi - OBM kaynakta yok,2026-06-14 11:39:42,20260614_112731
204273,3961,Açık Artırmalı Satış,BOZÜYÜK OİM,,,%3.00,627,3.Sn.Nb.Kl. Karaçam Tomruk,Tomruk,Karaçam,3. Sınıf,Normal Boy,Kalın,0,Açık Artırmada Satılmayı Bekliyor,3-5,73,m³ 34.574,34.576,4400.0,4564.0,152133.33,,https://esatis.ogm.gov.tr/ihaleler/204273/partiler/627/istifler,Kısmi - OBM kaynakta yok,2026-06-14 11:39:45,20260614_112731
204273,3961,Açık Artırmalı Satış,BOZÜYÜK OİM,,,%3.00,628,3.Sn.Nb.Kl. Karaçam Tomruk,Tomruk,Karaçam,3. Sınıf,Normal Boy,Kalın,0,Açık Artırmada Satılmayı Bekliyor,3,76,m³ 35.618,35.621,4400.0,4702.0,156733.33,,https://esatis.ogm.gov.tr/ihaleler/204273/partiler/628/istifler,Kısmi - OBM kaynakta yok,2026-06-14 11:39:48,20260614_112731
204273,3961,Açık Artırmalı Satış,BOZÜYÜK OİM,,,%3.00,629,3.Sn.Nb.Kl. Karaçam Tomruk,Tomruk,Karaçam,3. Sınıf,Normal Boy,Kalın,0,Açık Artırmada Satılmayı Bekliyor,5,121,m³ 63.503,63.5,4400.0,8382.0,279400.0,,https://esatis.ogm.gov.tr/ihaleler/204273/partiler/629/istifler,Kısmi - OBM kaynakta yok,2026-06-14 11:39:50,20260614_112731
204273,3961,Açık Artırmalı Satış,BOZÜYÜK OİM,,,%3.00,630,3.Sn.Nb.Kl. Karaçam Tomruk,Tomruk,Karaçam,3. Sınıf,Normal Boy,Kalın,0,Açık Artırmada Satılmayı Bekliyor,3-4-5,19,m³ 6.993,6.992,4400.0,923.0,30766.67,,https://esatis.ogm.gov.tr/ihaleler/204273/partiler/630/istifler,Kısmi - OBM kaynakta yok,2026-06-14 11:39:53,20260614_112731
204273,3961,Açık Artırmalı Satış,BOZÜYÜK OİM,,,%3.00,631,3.Sn.Nb.Kl. Karaçam Tomruk,Tomruk,Karaçam,3. Sınıf,Normal Boy,Kalın,0,Açık Artırmada Satılmayı Bekliyor,3-3.5,79,m³ 26.229,26.227,4400.0,3462.0,115400.0,,https://esatis.ogm.gov.tr/ihaleler/204273/partiler/631/istifler,Kısmi - OBM kaynakta yok,2026-06-14 11:39:56,20260614_112731
204273,3961,Açık Artırmalı Satış,BOZÜYÜK OİM,,,%3.00,632,3.Sn.Nb.Kl. Karaçam Tomruk,Tomruk,Karaçam,3. Sınıf,Normal Boy,Kalın,0,Açık Artırmada Satılmayı Bekliyor,5,78,m³ 39.388,39.386,4400.0,5199.0,173300.0,,https://esatis.ogm.gov.tr/ihaleler/204273/partiler/632/istifler,Kısmi - OBM kaynakta yok,2026-06-14 11:39:58,20260614_112731
204273,3961,Açık Artırmalı Satış,BOZÜYÜK OİM,,,%3.00,633,3.Sn.Nb.İn. Sarıçam Tomruk,Tomruk,Sarıçam,3. Sınıf,Normal Boy,İnce,0,Açık Artırmada Satılmayı Bekliyor,5,104,m³ 27.861,27.858,4000.0,3343.0,111433.33,,https://esatis.ogm.gov.tr/ihaleler/204273/partiler/633/istifler,Kısmi - OBM kaynakta yok,2026-06-14 11:40:01,20260614_112731
204273,3961,Açık Artırmalı Satış,BOZÜYÜK OİM,,,%3.00,634,3.Sn.Nb.İn. Sarıçam Tomruk,Tomruk,Sarıçam,3. Sınıf,Normal Boy,İnce,0,Açık Artırmada Satılmayı Bekliyor,4,132,m³ 24.727,24.725,4000.0,2967.0,98900.0,,https://esatis.ogm.gov.tr/ihaleler/204273/partiler/634/istifler,Kısmi - OBM kaynakta yok,2026-06-14 11:40:04,20260614_112731
204273,3961,Açık Artırmalı Satış,BOZÜYÜK OİM,,,%3.00,635,3.Sn.Nb.İn. Sarıçam Tomruk,Tomruk,Sarıçam,3. Sınıf,Normal Boy,İnce,0,Açık Artırmada Satılmayı Bekliyor,3,110,m³ 15.430,15.433,4000.0,1852.0,61733.33,,https://esatis.ogm.gov.tr/ihaleler/204273/partiler/635/istifler,Kısmi - OBM kaynakta yok,2026-06-14 11:40:06,20260614_112731
204273,3961,Açık Artırmalı Satış,BOZÜYÜK OİM,,,%3.00,636,3.Sn.Nb.Kl. Sarıçam Tomruk,Tomruk,Sarıçam,3. Sınıf,Normal Boy,Kalın,0,Açık Artırmada Satılmayı Bekliyor,5,137,m³ 67.624,67.622,4500.0,9129.0,304300.0,,https://esatis.ogm.gov.tr/ihaleler/204273/partiler/636/istifler,Kısmi - OBM kaynakta yok,2026-06-14 11:40:09,20260614_112731
204273,3961,Açık Artırmalı Satış,BOZÜYÜK OİM,,,%3.00,637,Karaçam Kağıtlık Odun (M3),Kağıtlık Odun,Karaçam,,,,0,Açık Artırmada Satılmayı Bekliyor,2-2.5-3,13,m³ 1.492,1.494,2900.0,130.0,4333.33,,https://esatis.ogm.gov.tr/ihaleler/204273/partiler/637/istifler,Kısmi - OBM kaynakta yok,2026-06-14 11:40:12,20260614_112731
204273,3961,Açık Artırmalı Satış,BOZÜYÜK OİM,,,%3.00,638,İbreli Kabuklu Kağıtlık Odun (Ster),Kağıtlık Odun,İbreli,,,,0,Açık Artırmada Satılmayı Bekliyor,-,0,Ster 49.000,49.005,2027.0,2980.0,99333.33,,https://esatis.ogm.gov.tr/ihaleler/204273/partiler/638/istifler,Kısmi - OBM kaynakta yok,2026-06-14 11:40:14,20260614_112731
204273,3961,Açık Artırmalı Satış,BOZÜYÜK OİM,,,%3.00,639,İbreli Kabuklu Kağıtlık Odun (Ster),Kağıtlık Odun,İbreli,,,,0,Açık Artırmada Satılmayı Bekliyor,0,0,Ster 180.000,180.003,2027.0,10946.0,364866.67,,https://esatis.ogm.gov.tr/ihaleler/204273/partiler/639/istifler,Kısmi - OBM kaynakta yok,2026-06-14 11:40:17,20260614_112731
204273,3961,Açık Artırmalı Satış,BOZÜYÜK OİM,,,%3.00,640,Meşe Yarma ve İnce Sanayi Odunu,Sanayi Odunu,Meşe,,,,0,Açık Artırmada Satılmayı Bekliyor,-,0,Ster 35.000,35.0,1800.0,1890.0,63000.0,,https://esatis.ogm.gov.tr/ihaleler/204273/partiler/640/istifler,Kısmi - OBM kaynakta yok,2026-06-14 11:40:19,20260614_112731
204272,3960,Açık Artırmalı Satış,GÖLHİSAR OİM,,,%3.00,7,İbreli Dikili Ağaç,Dikili Ağaç,İbreli,,,,0,Açık Artırmada Satılmayı Bekliyor,-,2711,m³ 1900.419,1900.417,2800.0,159635.0,5321166.67,,https://esatis.ogm.gov.tr/ihaleler/204272/partiler/7/istifler,Kısmi - OBM kaynakta yok,2026-06-14 11:40:26,20260614_112731
204265,3956,Açık Artırmalı Satış,ARAÇ OİM,,,%3.00,934,İbreli Dikili Ağaç,Dikili Ağaç,İbreli,,,,0,Açık Artırmada Satılmayı Bekliyor,-,1833,m³ 1568.336,1568.333,2700.0,127035.0,4234500.0,,https://esatis.ogm.gov.tr/ihaleler/204265/partiler/934/istifler,Kısmi - OBM kaynakta yok,2026-06-14 11:41:47,20260614_112731
204262,3955,Açık Artırmalı Satış,ANTAKYA OİM,,,%3.00,215,3.Sn.Nb.Paç. Kızılçam Tomruk,Tomruk,Kızılçam,3. Sınıf,Normal Boy,,0,Açık Artırmada Satılmayı Bekliyor,3,234,m³ 41.649,41.651,4300.0,5373.0,179100.0,,https://esatis.ogm.gov.tr/ihaleler/204262/partiler/215/istifler,Kısmi - OBM kaynakta yok,2026-06-14 11:42:17,20260614_112731
204262,3955,Açık Artırmalı Satış,ANTAKYA OİM,,,%3.00,216,3.Sn.Nb.Paç. Kızılçam Tomruk,Tomruk,Kızılçam,3. Sınıf,Normal Boy,,0,Açık Artırmada Satılmayı Bekliyor,3,276,m³ 47.118,47.116,4300.0,6078.0,202600.0,,https://esatis.ogm.gov.tr/ihaleler/204262/partiler/216/istifler,Kısmi - OBM kaynakta yok,2026-06-14 11:42:23,20260614_112731
204262,3955,Açık Artırmalı Satış,ANTAKYA OİM,,,%3.00,217,3.Sn.Nb.Paç. Kızılçam Tomruk,Tomruk,Kızılçam,3. Sınıf,Normal Boy,,0,Açık Artırmada Satılmayı Bekliyor,3,293,m³ 46.550,46.55,4300.0,6005.0,200166.67,,https://esatis.ogm.gov.tr/ihaleler/204262/partiler/217/istifler,Kısmi - OBM kaynakta yok,2026-06-14 11:42:26,20260614_112731
204262,3955,Açık Artırmalı Satış,ANTAKYA OİM,,,%3.00,218,3.Sn.Nb.Paç. Kızılçam Tomruk,Tomruk,Kızılçam,3. Sınıf,Normal Boy,,0,Açık Artırmada Satılmayı Bekliyor,3,270,m³ 41.608,41.605,4300.0,5367.0,178900.0,,https://esatis.ogm.gov.tr/ihaleler/204262/partiler/218/istifler,Kısmi - OBM kaynakta yok,2026-06-14 11:42:28,20260614_112731
204262,3955,Açık Artırmalı Satış,ANTAKYA OİM,,,%3.00,219,3.Sn.Kb.Paç. Kızılçam Tomruk,Tomruk,Kızılçam,3. Sınıf,Kısa Boy,,0,Açık Artırmada Satılmayı Bekliyor,2,332,m³ 39.748,39.75,4000.0,4770.0,159000.0,,https://esatis.ogm.gov.tr/ihaleler/204262/partiler/219/istifler,Kısmi - OBM kaynakta yok,2026-06-14 11:42:31,20260614_112731
204262,3955,Açık Artırmalı Satış,ANTAKYA OİM,,,%3.00,220,3.Sn.Kb.Paç. Kızılçam Tomruk,Tomruk,Kızılçam,3. Sınıf,Kısa Boy,,0,Açık Artırmada Satılmayı Bekliyor,2,261,m³ 35.288,35.292,4000.0,4235.0,141166.67,,https://esatis.ogm.gov.tr/ihaleler/204262/partiler/220/istifler,Kısmi - OBM kaynakta yok,2026-06-14 11:42:34,20260614_112731
